Word,total_occurrences,misclassified_occurrences,misclassification_percentage
gene,1,0,0.0
metastases,1,0,0.0
measurement,1,0,0.0
pole,3,0,0.0
avoids,1,0,0.0
extortionist,1,0,0.0
cleide,1,0,0.0
eugene,1,0,0.0
forwarded,1,0,0.0
consumables,1,0,0.0
eugenio,1,0,0.0
sant,1,0,0.0
tracheostomy,1,0,0.0
ventilator,2,0,0.0
repubblica,1,0,0.0
cortellessa,1,0,0.0
terminally,1,0,0.0
chase,3,0,0.0
chairlifts,1,0,0.0
goggles,2,0,0.0
gondolas,1,0,0.0
wristbands,1,0,0.0
arranging,1,0,0.0
frail,2,0,0.0
ferries,1,0,0.0
interregional,1,0,0.0
intecity,1,0,0.0
cohabiting,2,0,0.0
detract,1,0,0.0
subdued,1,0,0.0
decidedly,2,0,0.0
radomir,1,0,0.0
sharif,1,0,0.0
arsenic,1,0,0.0
confluence,1,0,0.0
sq,1,0,0.0
landscape,8,0,0.0
lunar,1,0,0.0
kopilovtsi,1,0,0.0
ploughed,1,0,0.0
digging,2,0,0.0
dragovishtica,1,0,0.0
pollute,1,0,0.0
bosilegrad,1,0,0.0
erythraia,1,0,0.0
stole,1,0,0.0
panitumumab,1,0,0.0
chigi,1,0,0.0
rferl,1,0,0.0
mp8qjyip3d,1,0,0.0
voitenko,1,0,0.0
hipsters,2,0,0.0
relocators,1,0,0.0
jargon,1,0,0.0
kyrgyzstan,1,0,0.0
residency,1,0,0.0
outbound,1,0,0.0
inbound,1,0,0.0
tenisheva_a,1,0,0.0
tenisheva,1,0,0.0
ghostwriter,1,0,0.0
ynxqfeyzan,1,0,0.0
kindly,2,0,0.0
bowls,1,0,0.0
correspondents,1,0,0.0
madrid,2,0,0.0
catalonia,1,0,0.0
emulate,1,0,0.0
ctk,1,0,0.0
countervailing,1,0,0.0
lit,1,0,0.0
cies,1,0,0.0
democra,1,0,0.0
oral,1,0,0.0
anastasia,1,0,0.0
pig,1,0,0.0
contraceptive,2,0,0.0
receptor,1,0,0.0
sperm,1,0,0.0
humanities,1,0,0.0
counteracts,1,0,0.0
fisheries,1,0,0.0
inefficiencies,1,0,0.0
artisans,1,0,0.0
multilateralism,1,0,0.0
370,1,0,0.0
fitfor55,1,0,0.0
ravages,1,0,0.0
motorcade,1,0,0.0
unlivable,1,0,0.0
glacier,1,0,0.0
marmolada,1,0,0.0
helplessly,1,0,0.0
inextricably,1,0,0.0
defensively,2,0,0.0
trajectory,1,0,0.0
redirect,1,0,0.0
caesuras,1,0,0.0
compass,2,0,0.0
safeguards,1,0,0.0
navalny,2,0,0.0
alexei,2,0,0.0
airlift,1,0,0.0
backwardness,1,0,0.0
tune,2,0,0.0
lever,2,0,0.0
shipyard,1,0,0.0
bifab,1,0,0.0
pinney,1,0,0.0
folds,1,0,0.0
tangle,1,0,0.0
deer,4,0,0.0
tailed,1,0,0.0
elk,1,0,0.0
feral,1,0,0.0
elephants,4,0,0.0
anchorman,2,0,0.0
onward,1,0,0.0
antigens,1,0,0.0
ovaries,2,0,0.0
diminish,1,0,0.0
hurting,1,0,0.0
childcare,2,0,0.0
underinvestment,2,0,0.0
spiral,1,0,0.0
hi,1,0,0.0
shells,1,0,0.0
007s,5,0,0.0
possesses,2,0,0.0
diresta,1,0,0.0
renée,1,0,0.0
immunocontraception,1,0,0.0
stormed,1,0,0.0
preemptive,1,0,0.0
alema,1,0,0.0
cossiga,1,0,0.0
iter,1,0,0.0
manpower,2,0,0.0
soi,1,0,0.0
adriano,1,0,0.0
humint,1,0,0.0
belloni,1,0,0.0
elisabetta,1,0,0.0
coordinates,1,0,0.0
dis,2,0,0.0
shortfall,1,0,0.0
downtown,2,0,0.0
barber,2,0,0.0
accrediting,1,0,0.0
delegated,1,0,0.0
catches,1,0,0.0
shortens,1,0,0.0
lace,1,0,0.0
accredited,2,0,0.0
infiltrators,1,0,0.0
aise,3,0,0.0
talented,3,0,0.0
amongst,2,0,0.0
collaboratively,1,0,0.0
hypersonic,1,0,0.0
seoul,1,0,0.0
lei,1,0,0.0
shi,2,0,0.0
16th,1,0,0.0
gobi,3,0,0.0
jocelyn,1,0,0.0
trash,3,0,0.0
shadow,3,0,0.0
algorithmically,1,0,0.0
channels,7,0,0.0
espousing,1,0,0.0
somebody,1,0,0.0
suppressing,1,0,0.0
euphemism,1,0,0.0
mediagenic,1,0,0.0
relegated,3,0,0.0
dwellers,1,0,0.0
anesthesia,1,0,0.0
retract,1,0,0.0
edit,1,0,0.0
approached,1,0,0.0
sweet,1,0,0.0
documentaries,1,0,0.0
unjustly,2,0,0.0
skyrocketed,1,0,0.0
mumbai,1,0,0.0
celebrities,1,0,0.0
bollywood,1,0,0.0
bitchute,1,0,0.0
tüder,1,0,0.0
levent,1,0,0.0
grievances,1,0,0.0
vindicated,2,0,0.0
vindication,1,0,0.0
victimized,3,0,0.0
tükoder,1,0,0.0
aslanhan,1,0,0.0
mnuchin,2,0,0.0
elaine,1,0,0.0
idiots,2,0,0.0
dwelling,2,0,0.0
basement,4,0,0.0
secrets,1,0,0.0
blockchain,2,0,0.0
encryption,2,0,0.0
concepts,4,0,0.0
transpired,1,0,0.0
daughtrey,1,0,0.0
spouse,1,0,0.0
volunteering,2,0,0.0
habertürk,1,0,0.0
atmaca,1,0,0.0
hatice,1,0,0.0
ghost,1,0,0.0
exiled,1,0,0.0
dissidents,1,0,0.0
shameless,1,0,0.0
youtubers,1,0,0.0
chasteen,1,0,0.0
commemorating,1,0,0.0
supermodel,2,0,0.0
lifespan,1,0,0.0
insect,1,0,0.0
unhealthy,1,0,0.0
spaced,1,0,0.0
pixabay,1,0,0.0
pest,1,0,0.0
oak,2,0,0.0
phosphorus,1,0,0.0
edible,1,0,0.0
2400,1,0,0.0
insights,1,0,0.0
fungus,3,0,0.0
honey,1,0,0.0
suckers,1,0,0.0
webs,1,0,0.0
cottony,1,0,0.0
chitin,1,0,0.0
internetwork,1,0,0.0
cm,1,0,0.0
rainy,1,0,0.0
fungal,2,0,0.0
reticulated,1,0,0.0
penetrate,1,0,0.0
mushrooms,3,0,0.0
oregon,1,0,0.0
creatives,1,0,0.0
icon,1,0,0.0
purple,1,0,0.0
clein,1,0,0.0
calvin,1,0,0.0
gabbana,1,0,0.0
dolce,1,0,0.0
burch,1,0,0.0
tory,1,0,0.0
mcqueen,1,0,0.0
alexandar,1,0,0.0
saab,1,0,0.0
elie,1,0,0.0
runways,1,0,0.0
vuitton,1,0,0.0
ghesquiere,1,0,0.0
modeling,1,0,0.0
fearlessly,1,0,0.0
achiever,2,0,0.0
jr,2,0,0.0
fucking,1,0,0.0
goons,1,0,0.0
intimidated,1,0,0.0
arenât,1,0,0.0
tatar,1,0,0.0
disrespected,1,0,0.0
censored,1,0,0.0
creators,2,0,0.0
springs,1,0,0.0
lump,1,0,0.0
prep,1,0,0.0
countdown,2,0,0.0
gsb,1,0,0.0
accreditation,1,0,0.0
bal,1,0,0.0
yilmaz,1,0,0.0
zespor,3,0,0.0
ri,3,0,0.0
davala,1,0,0.0
ümi,1,0,0.0
rizespor,2,0,0.0
çaykur,5,0,0.0
speculative,3,0,0.0
fati,1,0,0.0
sportsmanship,1,0,0.0
538,1,0,0.0
orsolya,1,0,0.0
automated,1,0,0.0
cassandra,1,0,0.0
büyükekşi,1,0,0.0
assignment,1,0,0.0
roussis,1,0,0.0
sotirios,1,0,0.0
bench,2,0,0.0
fdt,4,0,0.0
pursuant,1,0,0.0
teri,1,0,0.0
manners,1,0,0.0
fooled,1,0,0.0
instills,1,0,0.0
aktaş,2,0,0.0
mood,2,0,0.0
saadet,1,0,0.0
zaporizhzhya,1,0,0.0
erdoganists,1,0,0.0
assessed,2,0,0.0
iaea,1,0,0.0
captioning,1,0,0.0
committing,8,0,0.0
teenage,3,0,0.0
genar,3,0,0.0
racine,1,0,0.0
bombing,4,0,0.0
tolerated,1,0,0.0
unjustifiable,1,0,0.0
rip,2,0,0.0
pearse,1,0,0.0
td,3,0,0.0
rollover,1,0,0.0
turkstream,1,0,0.0
guarantors,1,0,0.0
borrowers,2,0,0.0
abdulkadir,1,0,0.0
columnist,1,0,0.0
hürriyet,1,0,0.0
disciplined,2,0,0.0
diabetes,1,0,0.0
coexisting,1,0,0.0
mapping,1,0,0.0
aybanu,3,0,0.0
surgeon,1,0,0.0
megathreats,1,0,0.0
edu,2,0,0.0
1360,1,0,0.0
victimizing,1,0,0.0
earthquake,1,0,0.0
respective,1,0,0.0
lally,1,0,0.0
reynders,1,0,0.0
referee,1,0,0.0
ignited,1,0,0.0
weymouth,1,0,0.0
govdigital,1,0,0.0
bechtle,1,0,0.0
swabian,1,0,0.0
ubirch,1,0,0.0
ibm,2,0,0.0
steven,2,0,0.0
qr,3,0,0.0
readable,1,0,0.0
digitally,2,0,0.0
printout,1,0,0.0
analogue,1,0,0.0
enlighten,1,0,0.0
manslaughter,1,0,0.0
unsportsmanlike,2,0,0.0
manuel,2,0,0.0
foul,1,0,0.0
kulübü,7,0,0.0
futbol,7,0,0.0
antep,7,0,0.0
malatyaspor,2,0,0.0
yeni,2,0,0.0
hadebe,1,0,0.0
lingani,1,0,0.0
fenerbahce,1,0,0.0
ş,19,0,0.0
ktaş,2,0,0.0
hypertension,2,0,0.0
tff,2,0,0.0
fenerbahçe,1,0,0.0
başakşehir,1,0,0.0
pinto,3,0,0.0
ricardo,3,0,0.0
çavuşoğlu,1,0,0.0
mevlüt,1,0,0.0
sequentially,1,0,0.0
programmers,1,0,0.0
nurielle,1,0,0.0
anticipation,1,0,0.0
rheumatic,1,0,0.0
allergies,1,0,0.0
thyroid,1,0,0.0
beşi,2,0,0.0
957,1,0,0.0
saviour,1,0,0.0
breathing,4,0,0.0
contamination,2,0,0.0
governors,7,0,0.0
zonguldak,3,0,0.0
3216,1,0,0.0
0702,1,0,0.0
0003,1,0,0.0
gör,1,0,0.0
lecturer,1,0,0.0
kaya,1,0,0.0
elif,1,0,0.0
koçman,1,0,0.0
2761,1,0,0.0
0002,1,0,0.0
0000,2,0,0.0
orcid,2,0,0.0
yozgat,2,0,0.0
kalaman,1,0,0.0
sefer,1,0,0.0
sener,2,0,0.0
semra,1,0,0.0
dissenting,1,0,0.0
baidubedia,1,0,0.0
wikipedia,1,0,0.0
qq,1,0,0.0
1229,1,0,0.0
circulars,1,0,0.0
storages,1,0,0.0
bakeries,2,0,0.0
spoilage,1,0,0.0
malfunctions,1,0,0.0
telecommunications,1,0,0.0
trabzon,1,0,0.0
sakarya,1,0,0.0
ordu,1,0,0.0
muğla,1,0,0.0
mersin,1,0,0.0
mardin,1,0,0.0
manisa,1,0,0.0
koroonakaart,1,0,0.0
kahramanmaraş,1,0,0.0
zmir,1,0,0.0
stanbul,1,0,0.0
gaziantep,1,0,0.0
eskişehir,1,0,0.0
erzurum,3,0,0.0
denizli,1,0,0.0
balıkesir,2,0,0.0
adana,1,0,0.0
disposable,3,0,0.0
sneeze,1,0,0.0
advisable,1,0,0.0
indoors,3,0,0.0
estonian,1,0,0.0
kocaeli,1,0,0.0
arts,5,0,0.0
glycol,2,0,0.0
lukas,3,0,0.0
tõnis,1,0,0.0
teadusnõukoda,1,0,0.0
valitsuse,1,0,0.0
verge,5,0,0.0
conclusive,1,0,0.0
intensely,1,0,0.0
diyarbakır,2,0,0.0
mothers,3,0,0.0
fondness,1,0,0.0
malatya,2,0,0.0
watsapp,1,0,0.0
şırnak,1,0,0.0
congresses,1,0,0.0
repay,1,0,0.0
tmm,2,0,0.0
sloganize,1,0,0.0
heartbreaking,1,0,0.0
indifference,1,0,0.0
unappreciation,1,0,0.0
tirelessly,2,0,0.0
immortalize,1,0,0.0
hayrabolu,1,0,0.0
cumalioglu,1,0,0.0
columns,1,0,0.0
mansions,1,0,0.0
kayseri,2,0,0.0
renren,1,0,0.0
youko,1,0,0.0
weibo,1,0,0.0
immomo,1,0,0.0
equivalents,1,0,0.0
bozok,3,0,0.0
cypriots,1,0,0.0
seville,1,0,0.0
rag,1,0,0.0
meis,1,0,0.0
footings,1,0,0.0
ganja,1,0,0.0
bombs,1,0,0.0
etv,1,0,0.0
hopeful,1,0,0.0
cheerful,1,0,0.0
antitussive,1,0,0.0
pray,1,0,0.0
ethylene,1,0,0.0
â,1,0,0.0
âlaw,1,0,0.0
tabulating,2,0,0.0
az,1,0,0.0
mlk,1,0,0.0
lutsar,2,0,0.0
irja,1,0,0.0
kaamera,1,0,0.0
aktuaalne,1,0,0.0
dropping,1,0,0.0
meditation,2,0,0.0
akdeniz,1,0,0.0
1414,1,0,0.0
stomach,2,0,0.0
bloating,1,0,0.0
abdominal,1,0,0.0
belching,1,0,0.0
awake,1,0,0.0
worsens,1,0,0.0
tipperary,1,0,0.0
roscrea,1,0,0.0
bid,1,0,0.0
ethical,4,0,0.0
195,1,0,0.0
coercive,1,0,0.0
immunization,1,0,0.0
407,2,0,0.0
397,1,0,0.0
339,1,0,0.0
754,1,0,0.0
786,1,0,0.0
791,1,0,0.0
illnesses,1,0,0.0
147,1,0,0.0
113,1,0,0.0
265,1,0,0.0
378,1,0,0.0
overreach,1,0,0.0
epochtimes,2,0,0.0
cathy,1,0,0.0
magnitsky,1,0,0.0
kilgour,1,0,0.0
matas,1,0,0.0
ma,1,0,0.0
zhengyu,1,0,0.0
deprivation,1,0,0.0
torture,3,0,0.0
nanjing,1,0,0.0
faiths,1,0,0.0
brownwick,1,0,0.0
centric,1,0,0.0
tibetan,1,0,0.0
privileges,1,0,0.0
1940s,1,0,0.0
screen,5,0,0.0
workcare,1,0,0.0
citations,1,0,0.0
rubinny,1,0,0.0
callous,1,0,0.0
nasty,2,0,0.0
societies,3,0,0.0
multicultural,1,0,0.0
vomited,1,0,0.0
burma,1,0,0.0
persecutors,1,0,0.0
uighur,1,0,0.0
individualsas,1,0,0.0
tradesmen,1,0,0.0
musiad,3,0,0.0
tüyap,1,0,0.0
müsi,3,0,0.0
oicopu,1,0,0.0
apa,1,0,0.0
ipu,1,0,0.0
2254,1,0,0.0
format,1,0,0.0
astana,1,0,0.0
dominate,2,0,0.0
universally,1,0,0.0
unsc,1,0,0.0
insomnia,1,0,0.0
reemphasized,1,0,0.0
pjak,1,0,0.0
neighborly,1,0,0.0
hardworking,1,0,0.0
unforgivable,1,0,0.0
grounded,1,0,0.0
humble,1,0,0.0
imaginations,1,0,0.0
patriotism,1,0,0.0
anatolia,2,0,0.0
1935,1,0,0.0
gazi,8,0,0.0
1926,1,0,0.0
bandırma,1,0,0.0
2231,1,0,0.0
aunt,1,0,0.0
cousin,1,0,0.0
qingshan,1,0,0.0
diarrhea,1,0,0.0
watery,1,0,0.0
prescribed,2,0,0.0
forehead,2,0,0.0
grata,1,0,0.0
persona,1,0,0.0
logos,1,0,0.0
roubini,2,0,0.0
14th,5,0,0.0
mamak,1,0,0.0
karz,1,0,0.0
akşener,2,0,0.0
slander,2,0,0.0
obstructions,2,0,0.0
tusiad,1,0,0.0
trusts,1,0,0.0
keystones,1,0,0.0
ascendancy,1,0,0.0
breakthroughs,1,0,0.0
endeavors,1,0,0.0
sleeves,1,0,0.0
libertarian,2,0,0.0
amended,1,0,0.0
hasen,1,0,0.0
ı,1,0,0.0
skm,1,0,0.0
mule,1,0,0.0
6x6,1,0,0.0
liken,1,0,0.0
seeker,1,0,0.0
laser,1,0,0.0
opango,1,0,0.0
yhombi,1,0,0.0
jacques,1,0,0.0
fiba,1,0,0.0
weekdays,1,0,0.0
kommunarka,1,0,0.0
protsenko,1,0,0.0
kovid,1,0,0.0
760,1,0,0.0
417,1,0,0.0
222,2,0,0.0
189,1,0,0.0
849,1,0,0.0
729,1,0,0.0
792,1,0,0.0
837,1,0,0.0
mantra,1,0,0.0
realizes,1,0,0.0
surrenders,1,0,0.0
injustice,1,0,0.0
habits,1,0,0.0
obeying,1,0,0.0
898,1,0,0.0
otokar,1,0,0.0
logistic,1,0,0.0
pregnant,3,0,0.0
discouraged,1,0,0.0
partly,6,0,0.0
zlotys,1,0,0.0
532,1,0,0.0
ill,12,0,0.0
mentally,3,0,0.0
cynic,2,0,0.0
ruthless,4,0,0.0
jaroslaw,2,0,0.0
afraid,7,0,0.0
mounted,1,0,0.0
traditionally,3,0,0.0
pihowicz,1,0,0.0
gasiuk,1,0,0.0
kamila,1,0,0.0
idef,2,0,0.0
agility,2,0,0.0
survivability,2,0,0.0
firepower,1,0,0.0
silhouette,3,0,0.0
akrep,8,0,0.0
görgüç,2,0,0.0
serdar,1,0,0.0
instantly,1,0,0.0
hull,1,0,0.0
abortions,3,0,0.0
ekonomou,1,0,0.0
andy,1,0,0.0
electors,2,0,0.0
gonna,2,0,0.0
speculated,1,0,0.0
podcast,4,0,0.0
airing,2,0,0.0
jay,3,0,0.0
fraudulently,1,0,0.0
preside,2,0,0.0
1887,2,0,0.0
dalton,2,0,0.0
arrives,3,0,0.0
undercutting,1,0,0.0
diffusion,2,0,0.0
rcci,1,0,0.0
expansionary,1,0,0.0
underlining,1,0,0.0
cyclical,1,0,0.0
upside,1,0,0.0
revitalized,2,0,0.0
feto,1,0,0.0
202021,1,0,0.0
delegates,1,0,0.0
belonged,1,0,0.0
cengi,1,0,0.0
naci,1,0,0.0
discharges,1,0,0.0
mingled,1,0,0.0
intentioned,1,0,0.0
objectionable,1,0,0.0
retrospectives,1,0,0.0
samsara,1,0,0.0
samsaric,1,0,0.0
dharma,1,0,0.0
dharmic,2,0,0.0
waits,1,0,0.0
kurt,1,0,0.0
arıcan,2,0,0.0
kazım,2,0,0.0
musa,2,0,0.0
equipping,1,0,0.0
atlanta,2,0,0.0
uniquely,2,0,0.0
adcs,1,0,0.0
theology,1,0,0.0
faculties,1,0,0.0
averages,1,0,0.0
315,1,0,0.0
nazif,2,0,0.0
impossibilities,1,0,0.0
expenditures,1,0,0.0
reinvigorate,1,0,0.0
restart,3,0,0.0
ti,1,0,0.0
yeah,2,0,0.0
chimed,1,0,0.0
coding,1,0,0.0
clerical,1,0,0.0
tractors,1,0,0.0
ischaemic,1,0,0.0
194,2,0,0.0
naira,1,0,0.0
neira,1,0,0.0
starmer,1,0,0.0
kirk,1,0,0.0
britons,1,0,0.0
medley,1,0,0.0
graham,1,0,0.0
exaggerated,1,0,0.0
flores,1,0,0.0
lightest,2,0,0.0
exemplify,2,0,0.0
diego,1,0,0.0
maricich,1,0,0.0
graves,1,0,0.0
trampled,2,0,0.0
asim,1,0,0.0
saintly,1,0,0.0
marginalize,1,0,0.0
sobs,1,0,0.0
betray,1,0,0.0
temmuz,1,0,0.0
plotted,1,0,0.0
tremble,1,0,0.0
alberto,6,0,0.0
578,1,0,0.0
231,1,0,0.0
tractor,3,0,0.0
882,1,0,0.0
radioactive,2,0,0.0
containment,5,0,0.0
xenon,1,0,0.0
krypton,1,0,0.0
rods,1,0,0.0
biofuel,1,0,0.0
uninterrupted,2,0,0.0
tpao,1,0,0.0
shipyards,1,0,0.0
foreseeing,1,0,0.0
precaution,1,0,0.0
plaguing,1,0,0.0
jihadist,2,0,0.0
seleﬁ,2,0,0.0
waged,1,0,0.0
884,1,0,0.0
revolutionaries,1,0,0.0
tutelage,2,0,0.0
veterans,3,0,0.0
pluralist,1,0,0.0
interferes,1,0,0.0
264,1,0,0.0
384,1,0,0.0
osd,1,0,0.0
neutralize,1,0,0.0
dhu,2,0,0.0
mustahabb,1,0,0.0
atone,1,0,0.0
forgiveness,1,0,0.0
pilgrimages,1,0,0.0
populous,1,0,0.0
edfdesigned,1,0,0.0
companya,1,0,0.0
deceived,1,0,0.0
radiological,1,0,0.0
urfahizmet,1,0,0.0
382,1,0,0.0
314,1,0,0.0
descended,1,0,0.0
surahs,1,0,0.0
malik,1,0,0.0
dua,2,0,0.0
tirmidhi,1,0,0.0
sahih,2,0,0.0
diyanet,1,0,0.0
106,1,0,0.0
permissible,5,0,0.0
deployments,1,0,0.0
minimized,1,0,0.0
lgem,1,0,0.0
detector,1,0,0.0
mehmetçik,1,0,0.0
ozan,4,0,0.0
jabs,4,0,0.0
holistic,1,0,0.0
assemblers,2,0,0.0
convicts,2,0,0.0
453,1,0,0.0
713,1,0,0.0
610,1,0,0.0
machinist,3,0,0.0
sewing,4,0,0.0
floors,1,0,0.0
turkevi,1,0,0.0
revived,1,0,0.0
bingöl,2,0,0.0
crunching,1,0,0.0
hijjah,2,0,0.0
bickering,1,0,0.0
slipping,1,0,0.0
geographies,1,0,0.0
brotherly,1,0,0.0
leaved,1,0,0.0
sacrificial,1,0,0.0
baykar,1,0,0.0
ucavs,1,0,0.0
w,2,0,0.0
recounted,2,0,0.0
savm,1,0,0.0
dawud,1,0,0.0
197,1,0,0.0
sıyâm,1,0,0.0
fracturing,1,0,0.0
baykal,5,0,0.0
chiara,1,0,0.0
blasio,1,0,0.0
dominating,1,0,0.0
tougher,1,0,0.0
weakly,1,0,0.0
cardiac,1,0,0.0
extinguished,1,0,0.0
jpg,1,0,0.0
13281585_o,1,0,0.0
ler,1,0,0.0
episcopal,1,0,0.0
reinforcements,1,0,0.0
scrutinized,1,0,0.0
lafayette,3,0,0.0
guardsmen,2,0,0.0
759,1,0,0.0
meals,1,0,0.0
harassing,1,0,0.0
degrading,1,0,0.0
89,1,0,0.0
grains,2,0,0.0
thirtieth,1,0,0.0
grain,1,0,0.0
calorie,1,0,0.0
overeat,1,0,0.0
sweets,1,0,0.0
chanting,1,0,0.0
sooka,1,0,0.0
yasmin,1,0,0.0
essentials,1,0,0.0
comfortably,1,0,0.0
administer,2,0,0.0
planted,1,0,0.0
ministership,1,0,0.0
bugged,1,0,0.0
inviolability,1,0,0.0
egm,1,0,0.0
sincan,1,0,0.0
assize,1,0,0.0
deniz,2,0,0.0
3bn,2,0,0.0
fetullah,2,0,0.0
ringleader,2,0,0.0
pdy,1,0,0.0
batons,2,0,0.0
raided,2,0,0.0
sworn,2,0,0.0
persisted,1,0,0.0
nepotism,1,0,0.0
empowerment,1,0,0.0
refrain,1,0,0.0
yu,1,0,0.0
vincent,1,0,0.0
zurich,1,0,0.0
pared,1,0,0.0
gülen,2,0,0.0
warmest,1,0,0.0
snows,1,0,0.0
rains,1,0,0.0
nazlı,1,0,0.0
munyar,1,0,0.0
vahap,1,0,0.0
destructiveness,1,0,0.0
judging,1,0,0.0
alatlı,1,0,0.0
alev,1,0,0.0
comprehended,1,0,0.0
idealistic,1,0,0.0
instill,1,0,0.0
savior,1,0,0.0
alman,1,0,0.0
hodja,1,0,0.0
rung,1,0,0.0
doorbell,1,0,0.0
halıcıoğlu,2,0,0.0
bones,1,0,0.0
hardships,1,0,0.0
dissatisfied,1,0,0.0
rosy,1,0,0.0
clearest,1,0,0.0
peskov,2,0,0.0
wronged,2,0,0.0
valued,2,0,0.0
ryabkov,3,0,0.0
laughed,1,0,0.0
haliliye,1,0,0.0
superhuman,1,0,0.0
remembering,3,0,0.0
contains,7,0,0.0
georgefloydchallenge,1,0,0.0
hashtag,1,0,0.0
estimating,1,0,0.0
75bn,1,0,0.0
pega,2,0,0.0
disconnect,1,0,0.0
insecurity,5,0,0.0
cds,1,0,0.0
reformist,4,0,0.0
warmed,1,0,0.0
shuttling,1,0,0.0
ids,2,0,0.0
pedestrians,1,0,0.0
marking,1,0,0.0
durrani,1,0,0.0
faisal,2,0,0.0
comparing,1,0,0.0
frank,7,0,0.0
knight,2,0,0.0
pushes,1,0,0.0
2004,3,0,0.0
177,1,0,0.0
90s,1,0,0.0
157,1,0,0.0
involuntary,1,0,0.0
halis,1,0,0.0
begs,1,0,0.0
booklets,1,0,0.0
evaluates,1,0,0.0
indivisible,1,0,0.0
beloved,2,0,0.0
mahmut,1,0,0.0
anadolu,1,0,0.0
craftsmen,1,0,0.0
amber,1,0,0.0
gemstone,1,0,0.0
rightful,3,0,0.0
handcrafted,1,0,0.0
atrocity,1,0,0.0
taşhan,1,0,0.0
marketed,2,0,0.0
ornaments,2,0,0.0
jewelry,2,0,0.0
rosaries,2,0,0.0
debris,1,0,0.0
hears,1,0,0.0
groves,1,0,0.0
bombardments,1,0,0.0
sheikhoun,1,0,0.0
annuman,1,0,0.0
maaret,1,0,0.0
shugur,1,0,0.0
dishes,1,0,0.0
öztürk,2,0,0.0
hamamcıoğlu,2,0,0.0
eşref,2,0,0.0
metin,4,0,0.0
derkan,2,0,0.0
aykutalp,2,0,0.0
divan,4,0,0.0
gasoline,3,0,0.0
disinflationary,1,0,0.0
parallelism,1,0,0.0
formative,1,0,0.0
geo,2,0,0.0
curse,3,0,0.0
petty,1,0,0.0
realdonaldtrump,1,0,0.0
wannabe,1,0,0.0
incompleteness,1,0,0.0
muttering,1,0,0.0
sweating,1,0,0.0
moisture,1,0,0.0
thump,3,0,0.0
cacophony,2,0,0.0
nusret,2,0,0.0
fork,1,0,0.0
shred,1,0,0.0
tongues,1,0,0.0
diaries,2,0,0.0
lokantasi,1,0,0.0
blessed,1,0,0.0
localities,1,0,0.0
sherine,5,0,0.0
muster,1,0,0.0
scholars,4,0,0.0
consulted,2,0,0.0
conventions,2,0,0.0
breaches,1,0,0.0
alleges,2,0,0.0
ibrahim,5,0,0.0
tucked,1,0,0.0
rarest,1,0,0.0
fizzled,1,0,0.0
octoberbefore,1,0,0.0
jisr,1,0,0.0
agreementfirst,1,0,0.0
hash,1,0,0.0
serenity,2,0,0.0
practioners,1,0,0.0
dramas,2,0,0.0
autocratic,1,0,0.0
atrocities,6,0,0.0
dominance,1,0,0.0
cementing,1,0,0.0
mahinda,1,0,0.0
sinhala,1,0,0.0
tamils,1,0,0.0
rebels,2,0,0.0
tamil,2,0,0.0
shifting,1,0,0.0
displaced,1,0,0.0
ceased,1,0,0.0
hama,1,0,0.0
shelled,1,0,0.0
paved,2,0,0.0
pyd,1,0,0.0
daesh,1,0,0.0
clashing,1,0,0.0
migrate,1,0,0.0
stronghold,1,0,0.0
ruin,1,0,0.0
dha,1,0,0.0
destroys,1,0,0.0
işık,1,0,0.0
timeliness,1,0,0.0
cycles,2,0,0.0
indices,3,0,0.0
proprietary,1,0,0.0
subgroups,1,0,0.0
lament,1,0,0.0
martyr,1,0,0.0
freezing,2,0,0.0
interpreted,2,0,0.0
breakdown,1,0,0.0
état,2,0,0.0
deserves,4,0,0.0
housed,1,0,0.0
pelosi,1,0,0.0
qur,1,0,0.0
beneficiary,2,0,0.0
delicately,1,0,0.0
reproached,1,0,0.0
pvv,5,0,0.0
geert,1,0,0.0
butter,1,0,0.0
fuller,1,0,0.0
print,1,0,0.0
voordewind,1,0,0.0
joël,1,0,0.0
jeanine,1,0,0.0
denk,1,0,0.0
outset,1,0,0.0
indoctrinate,1,0,0.0
balaclava,1,0,0.0
brookfield,1,0,0.0
obstructive,1,0,0.0
chill,1,0,0.0
schoolteacher,1,0,0.0
siriusxm,1,0,0.0
60s,1,0,0.0
50s,1,0,0.0
40s,1,0,0.0
segregationist,1,0,0.0
arch,2,0,0.0
reminiscent,3,0,0.0
segregationists,1,0,0.0
prinos,1,0,0.0
salima,1,0,0.0
remembered,1,0,0.0
segers,1,0,0.0
gert,1,0,0.0
frontman,1,0,0.0
discord,1,0,0.0
neglect,2,0,0.0
respectful,3,0,0.0
christoudoulides,1,0,0.0
schumer,1,0,0.0
chuck,1,0,0.0
sampled,1,0,0.0
bridges,1,0,0.0
watnick,1,0,0.0
label,3,0,0.0
seditious,1,0,0.0
implies,3,0,0.0
propriety,1,0,0.0
desirability,1,0,0.0
advancement,2,0,0.0
hbc,1,0,0.0
advises,2,0,0.0
abets,1,0,0.0
willfully,1,0,0.0
mystery,2,0,0.0
patel,2,0,0.0
kash,1,0,0.0
ca,4,0,0.0
shy,3,0,0.0
savagely,1,0,0.0
adversarial,1,0,0.0
psychiatrists,3,0,0.0
kobili,2,0,0.0
finkielkraut,1,0,0.0
alain,1,0,0.0
wetsi,1,0,0.0
